index,time_window,label,matched_eqs,total_eq
0,2006-07-01 01:23:24.499,0,[],0
1,2006-07-01 04:40:50.456,0,[],0
2,2006-07-01 06:18:54.468,0,[],0
3,2006-07-01 07:56:49.729,0,[],0
4,2006-07-01 09:33:53.416,0,[],0
5,2006-07-01 19:25:48.488,0,[],0
6,2006-07-01 21:02:54.809,0,[],0
7,2006-07-01 22:39:52.548,0,[],0
8,2006-07-02 00:16:52.574,0,[],0
9,2006-07-02 03:33:22.929,0,[],0
10,2006-07-02 05:11:26.394,0,[],0
11,2006-07-02 06:49:24.980,0,[],0
12,2006-07-02 08:27:48.913,1,"[{'lat': 39.274, 'long': 40.96, 'Time': Timestamp('2006-07-02 19:39:39'), 'mag': 5.0}, {'lat': 39.274, 'long': 40.96, 'Time': Timestamp('2006-07-02 19:39:39'), 'mag': 5.0}]",2
13,2006-07-02 10:04:51.161,0,[],0
14,2006-07-02 11:44:52.762,0,[],0
15,2006-07-02 13:24:22.789,0,[],0
16,2006-07-02 15:03:20.350,0,[],0
17,2006-07-02 19:56:23.209,0,[],0
18,2006-07-02 21:33:21.115,0,[],0
19,2006-07-02 23:09:52.949,0,[],0
20,2006-07-03 00:47:13.645,0,[],0
21,2006-07-03 04:03:53.989,0,[],0
22,2006-07-03 05:41:55.466,0,[],0
23,2006-07-03 07:19:55.821,0,[],0
24,2006-07-03 08:56:49.096,0,[],0
25,2006-07-03 10:36:19.235,0,[],0
26,2006-07-03 12:15:52.163,0,[],0
27,2006-07-03 13:55:22.191,0,[],0
28,2006-07-03 15:34:21.302,0,[],0
29,2006-07-03 17:12:22.244,0,[],0
30,2006-07-03 18:49:22.270,0,[],0
31,2006-07-03 20:26:16.393,0,[],0
32,2006-07-03 22:03:19.076,1,"[{'lat': -20.565, 'long': -174.125, 'Time': Timestamp('2006-07-05 03:44:10'), 'mag': 5.6}]",1
33,2006-07-03 23:40:22.350,0,[],0
34,2006-07-04 01:17:17.143,0,[],0
35,2006-07-04 04:34:23.289,0,[],0
36,2006-07-04 06:12:23.428,1,"[{'lat': 39.119, 'long': 71.836, 'Time': Timestamp('2006-07-06 03:57:50'), 'mag': 5.8}]",1
37,2006-07-04 07:50:50.910,0,[],0
38,2006-07-04 09:27:49.497,0,[],0
39,2006-07-04 11:07:19.636,0,[],0
40,2006-07-04 12:46:52.565,0,[],0
41,2006-07-04 14:26:19.903,0,[],0
42,2006-07-04 16:04:47.943,0,[],0
