index,time_window,label,matched_eqs,total_eq
0,2009-07-01 04:59:53.103,1,"[{'lat': -1.053, 'long': 100.326, 'Time': Timestamp('2009-07-02 08:51:57'), 'mag': 5.1}]",1
1,2009-07-01 08:16:22.051,0,[],0
2,2009-07-01 11:33:23.910,0,[],0
3,2009-07-01 14:51:52.937,0,[],0
4,2009-07-01 21:21:24.070,0,[],0
5,2009-07-02 07:07:54.191,0,[],0
6,2009-07-02 10:24:19.054,0,[],0
7,2009-07-02 13:43:23.338,0,[],0
8,2009-07-02 16:59:53.392,0,[],0
9,2009-07-02 20:13:53.444,0,[],0
10,2009-07-02 23:27:53.497,0,[],0
11,2009-07-03 07:38:23.264,0,[],0
12,2009-07-03 10:54:50.783,0,[],0
13,2009-07-03 14:13:50.715,0,[],0
14,2009-07-03 17:29:53.793,0,[],0
15,2009-07-03 20:43:53.846,0,[],0
16,2009-07-03 23:57:23.899,0,[],0
17,2009-07-04 08:06:49.457,0,[],0
18,2009-07-04 11:25:23.086,0,[],0
19,2009-07-04 14:43:48.018,0,[],0
20,2009-07-04 17:59:53.194,1,"[{'lat': 12.85, 'long': -88.497, 'Time': Timestamp('2009-07-05 10:35:50'), 'mag': 5.0}]",1
21,2009-07-04 21:13:23.247,0,[],0
22,2009-07-05 00:27:15.298,0,[],0
23,2009-07-05 03:44:24.213,1,"[{'lat': 24.874, 'long': 128.03, 'Time': Timestamp('2009-07-06 22:35:04'), 'mag': 5.7}]",1
24,2009-07-05 07:00:23.040,0,[],0
25,2009-07-05 10:16:20.559,0,[],0
26,2009-07-05 13:35:23.515,0,[],0
27,2009-07-05 23:19:53.675,1,"[{'lat': 50.435, 'long': 176.992, 'Time': Timestamp('2009-07-06 14:53:12'), 'mag': 6.1}]",1
28,2009-07-06 07:30:19.344,0,[],0
29,2009-07-06 10:46:50.960,0,[],0
30,2009-07-06 14:05:46.684,0,[],0
31,2009-07-06 17:21:53.970,0,[],0
32,2009-07-06 20:35:54.023,0,[],0
33,2009-07-07 06:22:19.936,0,[],0
34,2009-07-07 09:37:51.662,0,[],0
35,2009-07-07 12:57:23.291,0,[],0
36,2009-07-07 16:14:23.345,1,"[{'lat': -29.364, 'long': -71.126, 'Time': Timestamp('2009-07-07 16:46:15'), 'mag': 5.4}]",1
37,2009-07-07 19:28:53.710,0,[],0
38,2009-07-07 22:42:53.450,0,[],0
39,2009-07-08 08:29:20.597,0,[],0
40,2009-07-08 11:48:23.665,0,[],0
41,2009-07-08 15:06:22.804,0,[],0
42,2009-07-08 21:35:23.825,0,[],0
43,2009-07-09 00:49:18.644,0,[],0
44,2009-07-09 05:44:24.929,0,[],0
45,2009-07-09 08:59:20.999,0,[],0
46,2009-07-09 12:18:54.066,0,[],0
47,2009-07-09 15:36:22.429,0,[],0
48,2009-07-09 18:51:23.173,0,[],0
49,2009-07-09 22:05:18.650,0,[],0
50,2009-07-10 01:19:21.594,0,[],0
51,2009-07-10 06:14:25.536,0,[],0
52,2009-07-10 09:29:46.703,0,[],0
53,2009-07-10 12:49:23.755,0,[],0
54,2009-07-10 16:06:23.808,1,"[{'lat': -30.653, 'long': -71.147, 'Time': Timestamp('2009-07-12 14:43:50'), 'mag': 5.2}]",1
55,2009-07-10 19:21:23.862,1,"[{'lat': 22.191, 'long': -108.295, 'Time': Timestamp('2009-07-11 15:34:15'), 'mag': 5.1}]",1
56,2009-07-11 00:11:54.030,0,[],0
57,2009-07-11 08:21:20.162,0,[],0
58,2009-07-11 11:40:23.129,0,[],0
59,2009-07-11 14:58:26.253,0,[],0
60,2009-07-11 18:13:53.236,0,[],0
61,2009-07-11 21:27:53.290,0,[],0
62,2009-07-12 00:41:50.876,0,[],0
63,2009-07-12 07:14:48.985,0,[],0
64,2009-07-12 10:31:22.153,0,[],0
65,2009-07-12 13:49:51.749,0,[],0
66,2009-07-12 17:06:23.611,1,"[{'lat': -53.174, 'long': -118.414, 'Time': Timestamp('2009-07-13 22:31:56'), 'mag': 5.2}]",1
67,2009-07-12 20:20:53.664,0,[],0
68,2009-07-12 23:34:23.717,0,[],0
69,2009-07-13 07:44:53.482,0,[],0
70,2009-07-13 11:01:53.905,0,[],0
71,2009-07-13 14:20:21.158,1,"[{'lat': -21.822, 'long': -67.087, 'Time': Timestamp('2009-07-14 18:38:08'), 'mag': 5.7}]",1
72,2009-07-13 17:36:24.012,0,[],0
73,2009-07-13 20:50:24.065,0,[],0
74,2009-07-14 00:04:23.308,0,[],0
75,2009-07-14 04:59:02.128,0,[],0
76,2009-07-14 08:15:17.572,0,[],0
77,2009-07-14 11:32:23.306,0,[],0
78,2009-07-14 14:50:55.101,0,[],0
79,2009-07-14 18:06:23.413,0,[],0
80,2009-07-14 21:19:53.466,0,[],0
81,2009-07-15 00:33:50.840,1,"[{'lat': 51.321, 'long': -178.279, 'Time': Timestamp('2009-07-15 04:04:34'), 'mag': 5.1}]",1
82,2009-07-15 07:06:50.491,0,[],0
83,2009-07-15 10:23:19.612,0,[],0
84,2009-07-15 13:42:23.896,0,[],0
85,2009-07-15 16:58:49.162,0,[],0
86,2009-07-15 20:12:51.759,0,[],0
87,2009-07-15 23:26:51.700,0,[],0
88,2009-07-16 09:14:21.642,0,[],0
89,2009-07-16 19:05:50.810,0,[],0
90,2009-07-16 22:19:23.430,1,"[{'lat': -46.139, 'long': 166.348, 'Time': Timestamp('2009-07-16 23:01:08'), 'mag': 5.0}, {'lat': -45.429, 'long': 166.535, 'Time': Timestamp('2009-07-17 06:39:23'), 'mag': 5.2}, {'lat': -46.388, 'long': 165.691, 'Time': Timestamp('2009-07-17 16:40:03'), 'mag': 5.1}, {'lat': -45.568, 'long': 166.647, 'Time': Timestamp('2009-07-18 15:33:46'), 'mag': 5.1}]",4
91,2009-07-17 01:33:51.798,1,"[{'lat': 2.259, 'long': 126.926, 'Time': Timestamp('2009-07-17 07:11:49'), 'mag': 5.4}, {'lat': 4.983, 'long': 126.749, 'Time': Timestamp('2009-07-18 04:32:56'), 'mag': 5.0}]",2
92,2009-07-17 06:28:51.644,0,[],0
93,2009-07-17 09:44:50.716,0,[],0
94,2009-07-17 13:03:53.671,1,"[{'lat': 34.211, 'long': -37.353, 'Time': Timestamp('2009-07-18 02:41:28'), 'mag': 5.0}]",1
95,2009-07-17 16:20:53.725,0,[],0
96,2009-07-18 00:26:18.623,1,"[{'lat': -5.295, 'long': 145.872, 'Time': Timestamp('2009-07-18 04:22:27'), 'mag': 5.0}]",1
97,2009-07-18 06:59:23.597,0,[],0
98,2009-07-18 10:15:19.677,0,[],0
